FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
5.996399640,0.098779581,0.071126163,0.127182052
5.997187219,0.098779581,0.071126163,0.127182052
5.997974797,0.098779581,0.071126163,0.127182052
5.998762376,0.098779581,0.071126163,0.127182052
5.999549955,0.098779581,0.071126163,0.127182052
6.000337534,0.098779581,0.071126163,0.127182052
6.001125113,0.098779581,0.071126163,0.127182052
6.001912691,0.098779581,0.071126163,0.127182052
6.002700270,0.098779581,0.071126163,0.127182052
6.003487849,0.098779581,0.071126163,0.127182052
6.004275428,0.098779581,0.071126163,0.127182052
6.005063006,0.098779581,0.071126163,0.127182052
6.005850585,0.098779581,0.071126163,0.127182052
6.006638164,0.098779581,0.071126163,0.127182052
6.007425743,0.098779581,0.071126163,0.127182052
6.008213321,0.098779581,0.071126163,0.127182052
6.009000900,0.098779581,0.071126163,0.127182052
6.009788479,0.098779581,0.071126163,0.127182052
6.010576058,0.098779581,0.071126163,0.127182052
6.011363636,0.098779581,0.071126163,0.127182052
6.012151215,0.098779581,0.071126163,0.127182052
6.012938794,0.098779581,0.071126163,0.127182052
6.013726373,0.098779581,0.071126163,0.127182052
6.014513951,0.098779581,0.071126163,0.127182052
6.015301530,0.098779581,0.071126163,0.127182052
6.016089109,0.098779581,0.071126163,0.127182052
6.016876688,0.098779581,0.071126163,0.127182052
6.017664266,0.098779581,0.071126163,0.127182052
6.018451845,0.098779581,0.071126163,0.127182052
6.019239424,0.098779581,0.071126163,0.127182052
6.020027003,0.098779581,0.071126163,0.127182052
6.020814581,0.098779581,0.071126163,0.127182052
6.021602160,0.098779581,0.071126163,0.127182052
6.022389739,0.098779581,0.071126163,0.127182052
6.023177318,0.098779581,0.071126163,0.127182052
6.023964896,0.098779581,0.071126163,0.127182052
6.024752475,0.098779581,0.071126163,0.127182052
6.025540054,0.098779581,0.071126163,0.127182052
6.026327633,0.098779581,0.071126163,0.127182052
6.027115212,0.098779581,0.071126163,0.127182052
6.027902790,0.098779581,0.071126163,0.127182052
6.028690369,0.098779581,0.071126163,0.127182052
6.029477948,0.098779581,0.071126163,0.127182052
6.030265527,0.098779581,0.071126163,0.127182052
6.031053105,0.098779581,0.071126163,0.127182052
6.031840684,0.098779581,0.071126163,0.127182052
6.032628263,0.098779581,0.071126163,0.127182052
6.033415842,0.098779581,0.071126163,0.127182052
6.034203420,0.098779581,0.071126163,0.127182052
6.034990999,0.098779581,0.071126163,0.127182052
6.035778578,0.098779581,0.071126163,0.127182052
6.036566157,0.098779581,0.071126163,0.127182052
6.037353735,0.098779581,0.071126163,0.127182052
6.038141314,0.098779581,0.071126163,0.127182052
6.038928893,0.098779581,0.071126163,0.127182052
6.039716472,0.098779581,0.071126163,0.127182052
6.040504050,0.098779581,0.071126163,0.127182052
6.041291629,0.098779581,0.071126163,0.127182052
6.042079208,0.098779581,0.071126163,0.127182052
6.042866787,0.098779581,0.071126163,0.127182052
6.043654365,0.098779581,0.071126163,0.127182052
6.044441944,0.098779581,0.071126163,0.127182052
6.045229523,0.098779581,0.071126163,0.127182052
6.046017102,0.098779581,0.071126163,0.127182052
6.046804680,0.098779581,0.071126163,0.127182052
6.047592259,0.098779581,0.071126163,0.127182052
6.048379838,0.098779581,0.071126163,0.127182052
6.049167417,0.098779581,0.071126163,0.127182052
6.049954995,0.098779581,0.071126163,0.127182052
6.050742574,0.098779581,0.071126163,0.127182052
6.051530153,0.098779581,0.071126163,0.127182052
6.052317732,0.098779581,0.071126163,0.127182052
6.053105311,0.098779581,0.071126163,0.127182052
6.053892889,0.098779581,0.071126163,0.127182052
6.054680468,0.098779581,0.071126163,0.127182052
6.055468047,0.098779581,0.071126163,0.127182052
6.056255626,0.098779581,0.071126163,0.127182052
6.057043204,0.098779581,0.071126163,0.127182052
6.057830783,0.098779581,0.071126163,0.127182052
6.058618362,0.098779581,0.071126163,0.127182052
6.059405941,0.098779581,0.071126163,0.127182052
6.060193519,0.098779581,0.071126163,0.127182052
6.060981098,0.098779581,0.071126163,0.127182052
6.061768677,0.098779581,0.071126163,0.127182052
6.062556256,0.098779581,0.071126163,0.127182052
6.063343834,0.098779581,0.071126163,0.127182052
6.064131413,0.098779581,0.071126163,0.127182052
6.064918992,0.098779581,0.071126163,0.127182052
6.065706571,0.098779581,0.071126163,0.127182052
6.066494149,0.098779581,0.071126163,0.127182052
6.067281728,0.098779581,0.071126163,0.127182052
6.068069307,0.098779581,0.071126163,0.127182052
6.068856886,0.098779581,0.071126163,0.127182052
6.069644464,0.098779581,0.071126163,0.127182052
6.070432043,0.098779581,0.071126163,0.127182052
6.071219622,0.098779581,0.071126163,0.127182052
6.072007201,0.098779581,0.071126163,0.127182052
6.072794779,0.098779581,0.071126163,0.127182052
6.073582358,0.098779581,0.071126163,0.127182052
6.074369937,0.098779581,0.071126163,0.127182052
6.075157516,0.098779581,0.071126163,0.127182052
6.075945095,0.098779581,0.071126163,0.127182052
6.076732673,0.098779581,0.071126163,0.127182052
6.077520252,0.098779581,0.071126163,0.127182052
6.078307831,0.098779581,0.071126163,0.127182052
6.079095410,0.098779581,0.071126163,0.127182052
6.079882988,0.098779581,0.071126163,0.127182052
6.080670567,0.098779581,0.071126163,0.127182052
6.081458146,0.098779581,0.071126163,0.127182052
6.082245725,0.098779581,0.071126163,0.127182052
6.083033303,0.098779581,0.071126163,0.127182052
6.083820882,0.098779581,0.071126163,0.127182052
6.084608461,0.098779581,0.071126163,0.127182052
6.085396040,0.098779581,0.071126163,0.127182052
6.086183618,0.098779581,0.071126163,0.127182052
6.086971197,0.098779581,0.071126163,0.127182052
6.087758776,0.098779581,0.071126163,0.127182052
6.088546355,0.098779581,0.071126163,0.127182052
6.089333933,0.098779581,0.071126163,0.127182052
6.090121512,0.098779581,0.071126163,0.127182052
6.090909091,0.098779581,0.071126163,0.127182052
6.091696670,0.098779581,0.071126163,0.127182052
6.092484248,0.098779581,0.071126163,0.127182052
6.093271827,0.098779581,0.071126163,0.127182052
6.094059406,0.098779581,0.071126163,0.127182052
6.094846985,0.098779581,0.071126163,0.127182052
6.095634563,0.098779581,0.071126163,0.127182052
6.096422142,0.098779581,0.071126163,0.127182052
6.097209721,0.098779581,0.071126163,0.127182052
6.097997300,0.098779581,0.071126163,0.127182052
6.098784878,0.098779581,0.071126163,0.127182052
6.099572457,0.098779581,0.071126163,0.127182052
6.100360036,0.098779581,0.071126163,0.127182052
6.101147615,0.098779581,0.071126163,0.127182052
6.101935194,0.098779581,0.071126163,0.127182052
6.102722772,0.098779581,0.071126163,0.127182052
6.103510351,0.098779581,0.071126163,0.127182052
6.104297930,0.098779581,0.071126163,0.127182052
6.105085509,0.098779581,0.071126163,0.127182052
6.105873087,0.098779581,0.071126163,0.127182052
6.106660666,0.098779581,0.071126163,0.127182052
6.107448245,0.098779581,0.071126163,0.127182052
6.108235824,0.098779581,0.071126163,0.127182052
6.109023402,0.098779581,0.071126163,0.127182052
6.109810981,0.098779581,0.071126163,0.127182052
6.110598560,0.098779581,0.071126163,0.127182052
6.111386139,0.098779581,0.071126163,0.127182052
6.112173717,0.098779581,0.071126163,0.127182052
6.112961296,0.098779581,0.071126163,0.127182052
6.113748875,0.098779581,0.071126163,0.127182052
6.114536454,0.098779581,0.071126163,0.127182052
6.115324032,0.098779581,0.071126163,0.127182052
6.116111611,0.098779581,0.071126163,0.127182052
6.116899190,0.098779581,0.071126163,0.127182052
6.117686769,0.098779581,0.071126163,0.127182052
6.118474347,0.098779581,0.071126163,0.127182052
6.119261926,0.098779581,0.071126163,0.127182052
6.120049505,0.098779581,0.071126163,0.127182052
6.120837084,0.098779581,0.071126163,0.127182052
6.121624662,0.098779581,0.071126163,0.127182052
6.122412241,0.098779581,0.071126163,0.127182052
6.123199820,0.098779581,0.071126163,0.127182052
6.123987399,0.098779581,0.071126163,0.127182052
6.124774977,0.098779581,0.071126163,0.127182052
6.125562556,0.098779581,0.071126163,0.127182052
6.126350135,0.098779581,0.071126163,0.127182052
6.127137714,0.098779581,0.071126163,0.127182052
6.127925293,0.098779581,0.071126163,0.127182052
6.128712871,0.098779581,0.071126163,0.127182052
6.129500450,0.098779581,0.071126163,0.127182052
6.130288029,0.098779581,0.071126163,0.127182052
6.131075608,0.098779581,0.071126163,0.127182052
6.131863186,0.098779581,0.071126163,0.127182052
6.132650765,0.098779581,0.071126163,0.127182052
6.133438344,0.098779581,0.071126163,0.127182052
6.134225923,0.098779581,0.071126163,0.127182052
6.135013501,0.098779581,0.071126163,0.127182052
6.135801080,0.098779581,0.071126163,0.127182052
6.136588659,0.098779581,0.071126163,0.127182052
6.137376238,0.098779581,0.071126163,0.127182052
6.138163816,0.098779581,0.071126163,0.127182052
6.138951395,0.098779581,0.071126163,0.127182052
6.139738974,0.098779581,0.071126163,0.127182052
6.140526553,0.098779581,0.071126163,0.127182052
6.141314131,0.098779581,0.071126163,0.127182052
6.142101710,0.098779581,0.071126163,0.127182052
6.142889289,0.098779581,0.071126163,0.127182052
6.143676868,0.098779581,0.071126163,0.127182052
6.144464446,0.098779581,0.071126163,0.127182052
6.145252025,0.098779581,0.071126163,0.127182052
6.146039604,0.098779581,0.071126163,0.127182052
6.146827183,0.098779581,0.071126163,0.127182052
6.147614761,0.098779581,0.071126163,0.127182052
6.148402340,0.098779581,0.071126163,0.127182052
6.149189919,0.098779581,0.071126163,0.127182052
6.149977498,0.098779581,0.071126163,0.127182052
6.150765077,0.098779581,0.071126163,0.127182052
6.151552655,0.098779581,0.071126163,0.127182052
6.152340234,0.098779581,0.071126163,0.127182052
6.153127813,0.098779581,0.071126163,0.127182052
6.153915392,0.098779581,0.071126163,0.127182052
6.154702970,0.098779581,0.071126163,0.127182052
6.155490549,0.098779581,0.071126163,0.127182052
6.156278128,0.098779581,0.071126163,0.127182052
6.157065707,0.098779581,0.071126163,0.127182052
6.157853285,0.098779581,0.071126163,0.127182052
6.158640864,0.098779581,0.071126163,0.127182052
6.159428443,0.098779581,0.071126163,0.127182052
6.160216022,0.098779581,0.071126163,0.127182052
6.161003600,0.098779581,0.071126163,0.127182052
6.161791179,0.098779581,0.071126163,0.127182052
6.162578758,0.098779581,0.071126163,0.127182052
6.163366337,0.098779581,0.071126163,0.127182052
6.164153915,0.098779581,0.071126163,0.127182052
6.164941494,0.098779581,0.071126163,0.127182052
6.165729073,0.098779581,0.071126163,0.127182052
6.166516652,0.098779581,0.071126163,0.127182052
6.167304230,0.098779581,0.071126163,0.127182052
6.168091809,0.098779581,0.071126163,0.127182052
6.168879388,0.098779581,0.071126163,0.127182052
6.169666967,0.098779581,0.071126163,0.127182052
6.170454545,0.098779581,0.071126163,0.127182052
6.171242124,0.098779581,0.071126163,0.127182052
6.172029703,0.098779581,0.071126163,0.127182052
6.172817282,0.098779581,0.071126163,0.127182052
6.173604860,0.098779581,0.071126163,0.127182052
6.174392439,0.098779581,0.071126163,0.127182052
6.175180018,0.098779581,0.071126163,0.127182052
6.175967597,0.098779581,0.071126163,0.127182052
6.176755176,0.098779581,0.071126163,0.127182052
6.177542754,0.098779581,0.071126163,0.127182052
6.178330333,0.098779581,0.071126163,0.127182052
6.179117912,0.098779581,0.071126163,0.127182052
6.179905491,0.098779581,0.071126163,0.127182052
6.180693069,0.098779581,0.071126163,0.127182052
6.181480648,0.098779581,0.071126163,0.127182052
6.182268227,0.098779581,0.071126163,0.127182052
6.183055806,0.098779581,0.071126163,0.127182052
6.183843384,0.098779581,0.071126163,0.127182052
6.184630963,0.098779581,0.071126163,0.127182052
6.185418542,0.098779581,0.071126163,0.127182052
6.186206121,0.098779581,0.071126163,0.127182052
6.186993699,0.098779581,0.071126163,0.127182052
6.187781278,0.098779581,0.071126163,0.127182052
6.188568857,0.098779581,0.071126163,0.127182052
6.189356436,0.098779581,0.071126163,0.127182052
6.190144014,0.098779581,0.071126163,0.127182052
6.190931593,0.098779581,0.071126163,0.127182052
6.191719172,0.098779581,0.071126163,0.127182052
6.192506751,0.098779581,0.071126163,0.127182052
6.193294329,0.098779581,0.071126163,0.127182052
6.194081908,0.098779581,0.071126163,0.127182052
6.194869487,0.098779581,0.071126163,0.127182052
6.195657066,0.098779581,0.071126163,0.127182052
6.196444644,0.098779581,0.071126163,0.127182052
6.197232223,0.098779581,0.071126163,0.127182052
6.198019802,0.098779581,0.071126163,0.127182052
6.198807381,0.098779581,0.071126163,0.127182052
6.199594959,0.098779581,0.071126163,0.127182052
6.200382538,0.098779581,0.071126163,0.127182052
6.201170117,0.098779581,0.071126163,0.127182052
6.201957696,0.098779581,0.071126163,0.127182052
6.202745275,0.098779581,0.071126163,0.127182052
6.203532853,0.098779581,0.071126163,0.127182052
6.204320432,0.098779581,0.071126163,0.127182052
6.205108011,0.098779581,0.071126163,0.127182052
6.205895590,0.098779581,0.071126163,0.127182052
6.206683168,0.098779581,0.071126163,0.127182052
6.207470747,0.098779581,0.071126163,0.127182052
6.208258326,0.098779581,0.071126163,0.127182052
6.209045905,0.098779581,0.071126163,0.127182052
6.209833483,0.098779581,0.071126163,0.127182052
6.210621062,0.098779581,0.071126163,0.127182052
6.211408641,0.098779581,0.071126163,0.127182052
6.212196220,0.098779581,0.071126163,0.127182052
6.212983798,0.098779581,0.071126163,0.127182052
6.213771377,0.098779581,0.071126163,0.127182052
6.214558956,0.098779581,0.071126163,0.127182052
6.215346535,0.098779581,0.071126163,0.127182052
6.216134113,0.098779581,0.071126163,0.127182052
6.216921692,0.098779581,0.071126163,0.127182052
6.217709271,0.098779581,0.071126163,0.127182052
6.218496850,0.098779581,0.071126163,0.127182052
6.219284428,0.098779581,0.071126163,0.127182052
6.220072007,0.098779581,0.071126163,0.127182052
6.220859586,0.098779581,0.071126163,0.127182052
6.221647165,0.098779581,0.071126163,0.127182052
6.222434743,0.098779581,0.071126163,0.127182052
6.223222322,0.098779581,0.071126163,0.127182052
6.224009901,0.098779581,0.071126163,0.127182052
6.224797480,0.098779581,0.071126163,0.127182052
6.225585059,0.098779581,0.071126163,0.127182052
6.226372637,0.098779581,0.071126163,0.127182052
6.227160216,0.098779581,0.071126163,0.127182052
6.227947795,0.098779581,0.071126163,0.127182052
6.228735374,0.098779581,0.071126163,0.127182052
6.229522952,0.098779581,0.071126163,0.127182052
6.230310531,0.098779581,0.071126163,0.127182052
6.231098110,0.098779581,0.071126163,0.127182052
6.231885689,0.098779581,0.071126163,0.127182052
6.232673267,0.098779581,0.071126163,0.127182052
6.233460846,0.098779581,0.071126163,0.127182052
6.234248425,0.098779581,0.071126163,0.127182052
6.235036004,0.098779581,0.071126163,0.127182052
6.235823582,0.098779581,0.071126163,0.127182052
6.236611161,0.098779581,0.071126163,0.127182052
6.237398740,0.098779581,0.071126163,0.127182052
6.238186319,0.098779581,0.071126163,0.127182052
6.238973897,0.098779581,0.071126163,0.127182052
6.239761476,0.098779581,0.071126163,0.127182052
6.240549055,0.098779581,0.071126163,0.127182052
6.241336634,0.098779581,0.071126163,0.127182052
6.242124212,0.098779581,0.071126163,0.127182052
6.242911791,0.098779581,0.071126163,0.127182052
6.243699370,0.098779581,0.071126163,0.127182052
6.244486949,0.098779581,0.071126163,0.127182052
6.245274527,0.098779581,0.071126163,0.127182052
6.246062106,0.098779581,0.071126163,0.127182052
6.246849685,0.098779581,0.071126163,0.127182052
6.247637264,0.098779581,0.071126163,0.127182052
6.248424842,0.098779581,0.071126163,0.127182052
6.249212421,0.098779581,0.071126163,0.127182052
6.250000000,0.098779581,0.071126163,0.127182052
6.250787579,0.098779581,0.071126163,0.127182052
6.251575158,0.098779581,0.071126163,0.127182052
6.252362736,0.098779581,0.071126163,0.127182052
6.253150315,0.098779581,0.071126163,0.127182052
6.253937894,0.098779581,0.071126163,0.127182052
6.254725473,0.098779581,0.071126163,0.127182052
6.255513051,0.098779581,0.071126163,0.127182052
6.256300630,0.098779581,0.071126163,0.127182052
6.257088209,0.098779581,0.071126163,0.127182052
6.257875788,0.098779581,0.071126163,0.127182052
6.258663366,0.098779581,0.071126163,0.127182052
6.259450945,0.098779581,0.071126163,0.127182052
6.260238524,0.098779581,0.071126163,0.127182052
6.261026103,0.098779581,0.071126163,0.127182052
6.261813681,0.098779581,0.071126163,0.127182052
6.262601260,0.098779581,0.071126163,0.127182052
6.263388839,0.098779581,0.071126163,0.127182052
6.264176418,0.098779581,0.071126163,0.127182052
6.264963996,0.098779581,0.071126163,0.127182052
6.265751575,0.098779581,0.071126163,0.127182052
6.266539154,0.098779581,0.071126163,0.127182052
6.267326733,0.098779581,0.071126163,0.127182052
6.268114311,0.098779581,0.071126163,0.127182052
6.268901890,0.098779581,0.071126163,0.127182052
6.269689469,0.098779581,0.071126163,0.127182052
6.270477048,0.098779581,0.071126163,0.127182052
6.271264626,0.098779581,0.071126163,0.127182052
6.272052205,0.098779581,0.071126163,0.127182052
6.272839784,0.098779581,0.071126163,0.127182052
6.273627363,0.098779581,0.071126163,0.127182052
6.274414941,0.098779581,0.071126163,0.127182052
6.275202520,0.098779581,0.071126163,0.127182052
6.275990099,0.098779581,0.071126163,0.127182052
6.276777678,0.098779581,0.071126163,0.127182052
6.277565257,0.098779581,0.071126163,0.127182052
6.278352835,0.098779581,0.071126163,0.127182052
6.279140414,0.098779581,0.071126163,0.127182052
6.279927993,0.098779581,0.071126163,0.127182052
6.280715572,0.098779581,0.071126163,0.127182052
6.281503150,0.098779581,0.071126163,0.127182052
6.282290729,0.098779581,0.071126163,0.127182052
6.283078308,0.098779581,0.071126163,0.127182052
6.283865887,0.098779581,0.071126163,0.127182052
6.284653465,0.098779581,0.071126163,0.127182052
6.285441044,0.098779581,0.071126163,0.127182052
6.286228623,0.098779581,0.071126163,0.127182052
6.287016202,0.098779581,0.071126163,0.127182052
6.287803780,0.098779581,0.071126163,0.127182052
6.288591359,0.098779581,0.071126163,0.127182052
6.289378938,0.098779581,0.071126163,0.127182052
6.290166517,0.098779581,0.071126163,0.127182052
6.290954095,0.098779581,0.071126163,0.127182052
6.291741674,0.098779581,0.071126163,0.127182052
6.292529253,0.098779581,0.071126163,0.127182052
6.293316832,0.098779581,0.071126163,0.127182052
6.294104410,0.098779581,0.071126163,0.127182052
6.294891989,0.098779581,0.071126163,0.127182052
6.295679568,0.098779581,0.071126163,0.127182052
6.296467147,0.098779581,0.071126163,0.127182052
6.297254725,0.098779581,0.071126163,0.127182052
6.298042304,0.098779581,0.071126163,0.127182052
6.298829883,0.098779581,0.071126163,0.127182052
6.299617462,0.098779581,0.071126163,0.127182052
6.300405041,0.098779581,0.071126163,0.127182052
6.301192619,0.098779581,0.071126163,0.127182052
6.301980198,0.098779581,0.071126163,0.127182052
6.302767777,0.098779581,0.071126163,0.127182052
6.303555356,0.098779581,0.071126163,0.127182052
6.304342934,0.098779581,0.071126163,0.127182052
6.305130513,0.098779581,0.071126163,0.127182052
6.305918092,0.098779581,0.071126163,0.127182052
6.306705671,0.098779581,0.071126163,0.127182052
6.307493249,0.098779581,0.071126163,0.127182052
6.308280828,0.098779581,0.071126163,0.127182052
6.309068407,0.098779581,0.071126163,0.127182052
6.309855986,0.098779581,0.071126163,0.127182052
6.310643564,0.098779581,0.071126163,0.127182052
6.311431143,0.098779581,0.071126163,0.127182052
6.312218722,0.098779581,0.071126163,0.127182052
6.313006301,0.098779581,0.071126163,0.127182052
6.313793879,0.098779581,0.071126163,0.127182052
6.314581458,0.098779581,0.071126163,0.127182052
6.315369037,0.098779581,0.071126163,0.127182052
6.316156616,0.098779581,0.071126163,0.127182052
6.316944194,0.098779581,0.071126163,0.127182052
6.317731773,0.098779581,0.071126163,0.127182052
6.318519352,0.098779581,0.071126163,0.127182052
6.319306931,0.098779581,0.071126163,0.127182052
6.320094509,0.098779581,0.071126163,0.127182052
6.320882088,0.098779581,0.071126163,0.127182052
6.321669667,0.098779581,0.071126163,0.127182052
6.322457246,0.098779581,0.071126163,0.127182052
6.323244824,0.098779581,0.071126163,0.127182052
6.324032403,0.098779581,0.071126163,0.127182052
6.324819982,0.098779581,0.071126163,0.127182052
6.325607561,0.098779581,0.071126163,0.127182052
6.326395140,0.098779581,0.071126163,0.127182052
6.327182718,0.098779581,0.071126163,0.127182052
6.327970297,0.098779581,0.071126163,0.127182052
6.328757876,0.098779581,0.071126163,0.127182052
6.329545455,0.098779581,0.071126163,0.127182052
6.330333033,0.098779581,0.071126163,0.127182052
6.331120612,0.098779581,0.071126163,0.127182052
6.331908191,0.098779581,0.071126163,0.127182052
6.332695770,0.098779581,0.071126163,0.127182052
6.333483348,0.098779581,0.071126163,0.127182052
6.334270927,0.098779581,0.071126163,0.127182052
6.335058506,0.098779581,0.071126163,0.127182052
6.335846085,0.098779581,0.071126163,0.127182052
6.336633663,0.098779581,0.071126163,0.127182052
6.337421242,0.098779581,0.071126163,0.127182052
6.338208821,0.098779581,0.071126163,0.127182052
6.338996400,0.098779581,0.071126163,0.127182052
6.339783978,0.098779581,0.071126163,0.127182052
6.340571557,0.098779581,0.071126163,0.127182052
6.341359136,0.098779581,0.071126163,0.127182052
6.342146715,0.098779581,0.071126163,0.127182052
6.342934293,0.098779581,0.071126163,0.127182052
6.343721872,0.098779581,0.071126163,0.127182052
6.344509451,0.098779581,0.071126163,0.127182052
6.345297030,0.098779581,0.071126163,0.127182052
6.346084608,0.098779581,0.071126163,0.127182052
6.346872187,0.098779581,0.071126163,0.127182052
6.347659766,0.098779581,0.071126163,0.127182052
6.348447345,0.098779581,0.071126163,0.127182052
6.349234923,0.098779581,0.071126163,0.127182052
6.350022502,0.098779581,0.071126163,0.127182052
6.350810081,0.098779581,0.071126163,0.127182052
6.351597660,0.098779581,0.071126163,0.127182052
6.352385239,0.098779581,0.071126163,0.127182052
6.353172817,0.098779581,0.071126163,0.127182052
6.353960396,0.098779581,0.071126163,0.127182052
6.354747975,0.098779581,0.071126163,0.127182052
6.355535554,0.098779581,0.071126163,0.127182052
6.356323132,0.098779581,0.071126163,0.127182052
6.357110711,0.098779581,0.071126163,0.127182052
6.357898290,0.098779581,0.071126163,0.127182052
6.358685869,0.098779581,0.071126163,0.127182052
6.359473447,0.098779581,0.071126163,0.127182052
6.360261026,0.098779581,0.071126163,0.127182052
6.361048605,0.098779581,0.071126163,0.127182052
6.361836184,0.098779581,0.071126163,0.127182052
6.362623762,0.098779581,0.071126163,0.127182052
6.363411341,0.098779581,0.071126163,0.127182052
6.364198920,0.098779581,0.071126163,0.127182052
6.364986499,0.098779581,0.071126163,0.127182052
6.365774077,0.098779581,0.071126163,0.127182052
6.366561656,0.098779581,0.071126163,0.127182052
6.367349235,0.098779581,0.071126163,0.127182052
6.368136814,0.098779581,0.071126163,0.127182052
6.368924392,0.098779581,0.071126163,0.127182052
6.369711971,0.098779581,0.071126163,0.127182052
6.370499550,0.098779581,0.071126163,0.127182052
6.371287129,0.098779581,0.071126163,0.127182052
6.372074707,0.098779581,0.071126163,0.127182052
6.372862286,0.098779581,0.071126163,0.127182052
6.373649865,0.098779581,0.071126163,0.127182052
6.374437444,0.098779581,0.071126163,0.127182052
6.375225023,0.098779581,0.071126163,0.127182052
6.376012601,0.098779581,0.071126163,0.127182052
6.376800180,0.098779581,0.071126163,0.127182052
6.377587759,0.098779581,0.071126163,0.127182052
6.378375338,0.098779581,0.071126163,0.127182052
6.379162916,0.098779581,0.071126163,0.127182052
6.379950495,0.098779581,0.071126163,0.127182052
6.380738074,0.098779581,0.071126163,0.127182052
6.381525653,0.098779581,0.071126163,0.127182052
6.382313231,0.098779581,0.071126163,0.127182052
6.383100810,0.098779581,0.071126163,0.127182052
6.383888389,0.098779581,0.071126163,0.127182052
6.384675968,0.098779581,0.071126163,0.127182052
6.385463546,0.098779581,0.071126163,0.127182052
6.386251125,0.098779581,0.071126163,0.127182052
6.387038704,0.098779581,0.071126163,0.127182052
6.387826283,0.098779581,0.071126163,0.127182052
6.388613861,0.098779581,0.071126163,0.127182052
6.389401440,0.098779581,0.071126163,0.127182052
6.390189019,0.098779581,0.071126163,0.127182052
6.390976598,0.098779581,0.071126163,0.127182052
6.391764176,0.098779581,0.071126163,0.127182052
6.392551755,0.098779581,0.071126163,0.127182052
6.393339334,0.098779581,0.071126163,0.127182052
6.394126913,0.098779581,0.071126163,0.127182052
6.394914491,0.098779581,0.071126163,0.127182052
6.395702070,0.098779581,0.071126163,0.127182052
6.396489649,0.098779581,0.071126163,0.127182052
6.397277228,0.098779581,0.071126163,0.127182052
6.398064806,0.098779581,0.071126163,0.127182052
6.398852385,0.098779581,0.071126163,0.127182052
6.399639964,0.098779581,0.071126163,0.127182052
6.400427543,0.098779581,0.071126163,0.127182052
6.401215122,0.098779581,0.071126163,0.127182052
6.402002700,0.098779581,0.071126163,0.127182052
6.402790279,0.098779581,0.071126163,0.127182052
6.403577858,0.098779581,0.071126163,0.127182052
6.404365437,0.098779581,0.071126163,0.127182052
6.405153015,0.098779581,0.071126163,0.127182052
6.405940594,0.098779581,0.071126163,0.127182052
6.406728173,0.098779581,0.071126163,0.127182052
6.407515752,0.098779581,0.071126163,0.127182052
6.408303330,0.098779581,0.071126163,0.127182052
6.409090909,0.098779581,0.071126163,0.127182052
6.409878488,0.098779581,0.071126163,0.127182052
6.410666067,0.098779581,0.071126163,0.127182052
6.411453645,0.098779581,0.071126163,0.127182052
6.412241224,0.098779581,0.071126163,0.127182052
6.413028803,0.098779581,0.071126163,0.127182052
6.413816382,0.098779581,0.071126163,0.127182052
6.414603960,0.098779581,0.071126163,0.127182052
6.415391539,0.098779581,0.071126163,0.127182052
6.416179118,0.098779581,0.071126163,0.127182052
6.416966697,0.098779581,0.071126163,0.127182052
6.417754275,0.098779581,0.071126163,0.127182052
6.418541854,0.098779581,0.071126163,0.127182052
6.419329433,0.098779581,0.071126163,0.127182052
6.420117012,0.098779581,0.071126163,0.127182052
6.420904590,0.098779581,0.071126163,0.127182052
6.421692169,0.098779581,0.071126163,0.127182052
6.422479748,0.098779581,0.071126163,0.127182052
6.423267327,0.098779581,0.071126163,0.127182052
6.424054905,0.098779581,0.071126163,0.127182052
6.424842484,0.098779581,0.071126163,0.127182052
6.425630063,0.098779581,0.071126163,0.127182052
6.426417642,0.098779581,0.071126163,0.127182052
6.427205221,0.098779581,0.071126163,0.127182052
6.427992799,0.098779581,0.071126163,0.127182052
6.428780378,0.098779581,0.071126163,0.127182052
6.429567957,0.098779581,0.071126163,0.127182052
6.430355536,0.098779581,0.071126163,0.127182052
6.431143114,0.098779581,0.071126163,0.127182052
6.431930693,0.098779581,0.071126163,0.127182052
6.432718272,0.098779581,0.071126163,0.127182052
6.433505851,0.098779581,0.071126163,0.127182052
6.434293429,0.098779581,0.071126163,0.127182052
6.435081008,0.098779581,0.071126163,0.127182052
6.435868587,0.098779581,0.071126163,0.127182052
6.436656166,0.098779581,0.071126163,0.127182052
6.437443744,0.098779581,0.071126163,0.127182052
6.438231323,0.098779581,0.071126163,0.127182052
6.439018902,0.098779581,0.071126163,0.127182052
6.439806481,0.098779581,0.071126163,0.127182052
6.440594059,0.098779581,0.071126163,0.127182052
6.441381638,0.098779581,0.071126163,0.127182052
6.442169217,0.098779581,0.071126163,0.127182052
6.442956796,0.098779581,0.071126163,0.127182052
6.443744374,0.098779581,0.071126163,0.127182052
6.444531953,0.098779581,0.071126163,0.127182052
6.445319532,0.098779581,0.071126163,0.127182052
6.446107111,0.098779581,0.071126163,0.127182052
6.446894689,0.098779581,0.071126163,0.127182052
6.447682268,0.098779581,0.071126163,0.127182052
6.448469847,0.098779581,0.071126163,0.127182052
6.449257426,0.098779581,0.071126163,0.127182052
6.450045005,0.098779581,0.071126163,0.127182052
6.450832583,0.098779581,0.071126163,0.127182052
6.451620162,0.098779581,0.071126163,0.127182052
6.452407741,0.098779581,0.071126163,0.127182052
6.453195320,0.098779581,0.071126163,0.127182052
